33, 2, 5, 4, 2, 0, 2, 0, 0, 1, 0, 1, 1, 2, 4, 1, 0, 2, 0, 0, 1, 0, 2, 1, 5, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 4, 4, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35, 2, 4, 2, 1, 1, 2, 4, 2, 4, 2, 1, 1, 2, 4, 2, 4, 2, 1, 1, 2, 4, 2, 4, 2, 1, 1, 2, 4, 2, 4, 2, 1, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
36, 2, 3, 2, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
37, 4, 4, 2, 4, 2, 2, 4, 2, 2, 0, 0, 2, 2, 2, 0, 2, 2, 0, 4, 4, 0, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 4, 2, 2, 4, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
38, 1, 3, 2, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
39, 2, 3, 2, 2, 0, 3, 0, 0, 3, 0, 1, 2, 2, 3, 3, 0, 1, 0, 2, 0, 0, 2, 0, 1, 0, 3, 3, 2, 2, 1, 0, 3, 0, 0, 3, 0, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
40, 2, 3, 2, 1, 0, 3, 0, 1, 2, 3, 2, 1, 0, 3, 0, 1, 2, 3, 2, 1, 0, 3, 0, 1, 2, 3, 2, 1, 0, 3, 0, 1, 2, 3, 2, 1, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41, 2, 4, 2, 2, 0, 2, 0, 2, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 2, 6, 2, 2, 0, 4, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 1, 4, 3, 4, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
43, 2, 4, 4, 4, 2, 3, 2, 0, 4, 2, 4, 0, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 2, 0, 2, 2, 0, 0, 2, 2, 2, 2, 0, 4, 2, 4, 0, 2, 3, 2, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0
44, 1, 5, 2, 1, 0, 2, 0, 0, 1, 0, 0, 1, 1, 4, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
45, 2, 5, 2, 2, 2, 2, 2, 2, 5, 2, 5, 2, 2, 2, 2, 2, 2, 5, 2, 5, 2, 2, 2, 2, 2, 2, 5, 2, 5, 2, 2, 2, 2, 2, 2, 5, 2, 5, 2, 2, 2, 2, 2, 2, 5, 0, 0, 0, 0, 0
46, 2, 4, 2, 4, 0, 2, 1, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 1, 2, 0, 4, 2, 4, 0, 0, 0, 0
47, 2, 4, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 2, 4, 0, 0, 0
48, 2, 3, 2, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1, 0, 1, 0, 0
49, 2, 4, 2, 7, 0, 2, 4, 2, 4, 2, 0, 0, 2, 4, 2, 4, 2, 0, 0, 2, 4, 2, 4, 2, 0, 0, 2, 4, 2, 4, 2, 0, 0, 2, 4, 2, 4, 2, 0, 0, 2, 4, 2, 4, 2, 0, 7, 2, 4, 0
